,Season,Type,Week,Timeframe,DayString,TimeString,DayOfWeek,DateTimeString,LastUpdated,Status,AwayTeam,AwayScore,AwayTeamHasWon,HomeTeam,sportsbook_spread,sportsbook_total,true_margin,true_total
9,2010,RegularSeason,8,Week 8,10/31/10,12:00 AM ET,Sun,10/31/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,MIN,18.0,False,NE,5.5,44.0,10.0,46.0
10,2010,RegularSeason,8,Week 8,10/31/10,12:00 AM ET,Sun,10/31/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,SEA,3.0,False,LV,2.5,41.0,30.0,36.0
11,2010,RegularSeason,8,Week 8,10/31/10,12:00 AM ET,Sun,10/31/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,PIT,10.0,False,NO,2.0,44.5,10.0,30.0
12,2010,RegularSeason,8,Week 8,11/1/10,12:00 AM ET,Mon,11/1/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,HOU,17.0,False,IND,5.5,51.0,13.0,47.0
0,2010,RegularSeason,13,Week 13,12/2/10,12:00 AM ET,Thu,12/2/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,HOU,24.0,False,PHI,8.0,51.5,10.0,58.0
1,2010,RegularSeason,13,Week 13,12/5/10,12:00 AM ET,Sun,12/5/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,NO,34.0,True,CIN,-6.5,44.5,-4.0,64.0
2,2010,RegularSeason,13,Week 13,12/5/10,12:00 AM ET,Sun,12/5/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,CHI,24.0,True,DET,-5.0,43.5,-4.0,44.0
3,2010,RegularSeason,13,Week 13,12/5/10,12:00 AM ET,Sun,12/5/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,SF,16.0,False,GB,9.0,41.0,18.0,50.0
4,2010,RegularSeason,13,Week 13,12/5/10,12:00 AM ET,Sun,12/5/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,DEN,6.0,False,KC,8.5,48.0,4.0,16.0
5,2010,RegularSeason,13,Week 13,12/5/10,12:00 AM ET,Sun,12/5/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,CLE,13.0,True,MIA,5.5,43.5,-3.0,23.0
6,2010,RegularSeason,13,Week 13,12/5/10,12:00 AM ET,Sun,12/5/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,BUF,14.0,False,MIN,5.5,43.0,24.0,52.0
7,2010,RegularSeason,13,Week 13,12/5/10,12:00 AM ET,Sun,12/5/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,WAS,7.0,False,NYG,7.0,43.5,24.0,38.0
8,2010,RegularSeason,13,Week 13,12/5/10,12:00 AM ET,Sun,12/5/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,JAX,17.0,True,TEN,3.0,43.0,-11.0,23.0
9,2010,RegularSeason,13,Week 13,12/5/10,12:00 AM ET,Sun,12/5/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,LV,28.0,True,LAC,13.0,44.5,-15.0,41.0
10,2010,RegularSeason,13,Week 13,12/5/10,12:00 AM ET,Sun,12/5/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,LAR,19.0,True,ARI,-3.0,44.0,-13.0,25.0
11,2010,RegularSeason,13,Week 13,12/5/10,12:00 AM ET,Sun,12/5/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,F/OT,DAL,38.0,True,IND,5.0,47.5,-3.0,73.0
12,2010,RegularSeason,13,Week 13,12/5/10,12:00 AM ET,Sun,12/5/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,CAR,14.0,False,SEA,5.0,40.0,17.0,45.0
13,2010,RegularSeason,13,Week 13,12/5/10,12:00 AM ET,Sun,12/5/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,ATL,28.0,True,TB,-3.0,44.5,-4.0,52.0
14,2010,RegularSeason,13,Week 13,12/5/10,12:00 AM ET,Sun,12/5/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,PIT,13.0,True,BAL,3.0,39.5,-3.0,23.0
15,2010,RegularSeason,13,Week 13,12/6/10,12:00 AM ET,Mon,12/6/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,NYJ,3.0,False,NE,3.5,44.5,42.0,48.0
0,2010,RegularSeason,2,Week 2,9/19/10,12:00 AM ET,Sun,9/19/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,ARI,7.0,False,ATL,6.5,43.0,34.0,48.0
1,2010,RegularSeason,2,Week 2,9/19/10,12:00 AM ET,Sun,9/19/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,TB,20.0,True,CAR,3.5,38.5,-13.0,27.0
2,2010,RegularSeason,2,Week 2,9/19/10,12:00 AM ET,Sun,9/19/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,BAL,10.0,False,CIN,-2.5,40.0,5.0,25.0
3,2010,RegularSeason,2,Week 2,9/19/10,12:00 AM ET,Sun,9/19/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,KC,16.0,True,CLE,3.0,38.5,-2.0,30.0
4,2010,RegularSeason,2,Week 2,9/19/10,12:00 AM ET,Sun,9/19/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,CHI,27.0,True,DAL,7.5,41.0,-7.0,47.0
5,2010,RegularSeason,2,Week 2,9/19/10,12:00 AM ET,Sun,9/19/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,BUF,7.0,False,GB,12.5,43.0,27.0,41.0
6,2010,RegularSeason,2,Week 2,9/19/10,12:00 AM ET,Sun,9/19/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,MIA,14.0,True,MIN,5.5,40.5,-4.0,24.0
7,2010,RegularSeason,2,Week 2,9/19/10,12:00 AM ET,Sun,9/19/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,PIT,19.0,True,TEN,6.0,36.5,-8.0,30.0
8,2010,RegularSeason,2,Week 2,9/19/10,12:00 AM ET,Sun,9/19/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,PHI,35.0,True,DET,-7.0,41.5,-3.0,67.0
9,2010,RegularSeason,2,Week 2,9/19/10,12:00 AM ET,Sun,9/19/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,SEA,14.0,False,DEN,3.5,41.0,17.0,45.0
10,2010,RegularSeason,2,Week 2,9/19/10,12:00 AM ET,Sun,9/19/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,LAR,14.0,False,LV,3.5,37.5,2.0,30.0
11,2010,RegularSeason,2,Week 2,9/19/10,12:00 AM ET,Sun,9/19/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,NE,14.0,False,NYJ,-3.0,38.5,14.0,42.0
12,2010,RegularSeason,2,Week 2,9/19/10,12:00 AM ET,Sun,9/19/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,JAX,13.0,False,LAC,7.0,45.0,25.0,51.0
13,2010,RegularSeason,2,Week 2,9/19/10,12:00 AM ET,Sun,9/19/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,F/OT,HOU,30.0,True,WAS,-3.0,43.0,-3.0,57.0
14,2010,RegularSeason,2,Week 2,9/19/10,12:00 AM ET,Sun,9/19/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,NYG,14.0,False,IND,5.0,48.5,24.0,52.0
15,2010,RegularSeason,2,Week 2,9/20/10,12:00 AM ET,Mon,9/20/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,NO,25.0,True,SF,-5.5,44.0,-3.0,47.0
0,2010,RegularSeason,14,Week 14,12/9/10,12:00 AM ET,Thu,12/9/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,IND,30.0,True,TEN,-3.0,45.0,-2.0,58.0
1,2010,RegularSeason,14,Week 14,12/12/10,12:00 AM ET,Sun,12/12/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,CLE,6.0,False,BUF,1.0,39.0,7.0,19.0
2,2010,RegularSeason,14,Week 14,12/12/10,12:00 AM ET,Sun,12/12/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,ATL,31.0,True,CAR,-7.5,42.0,-21.0,41.0
3,2010,RegularSeason,14,Week 14,12/12/10,12:00 AM ET,Sun,12/12/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,GB,3.0,False,DET,-6.5,46.5,4.0,10.0
4,2010,RegularSeason,14,Week 14,12/12/10,12:00 AM ET,Sun,12/12/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,LV,31.0,False,JAX,4.0,42.5,7.0,69.0
5,2010,RegularSeason,14,Week 14,12/12/10,12:00 AM ET,Sun,12/12/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,CIN,7.0,False,PIT,9.0,39.0,16.0,30.0
6,2010,RegularSeason,14,Week 14,12/12/10,12:00 AM ET,Sun,12/12/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,TB,17.0,True,WAS,-1.0,41.0,-1.0,33.0
7,2010,RegularSeason,14,Week 14,12/12/10,12:00 AM ET,Sun,12/12/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,LAR,13.0,False,NO,9.0,47.0,18.0,44.0
8,2010,RegularSeason,14,Week 14,12/12/10,12:00 AM ET,Sun,12/12/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,SEA,21.0,False,SF,5.0,41.5,19.0,61.0
9,2010,RegularSeason,14,Week 14,12/12/10,12:00 AM ET,Sun,12/12/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,DEN,13.0,False,ARI,-4.5,43.0,30.0,56.0
10,2010,RegularSeason,14,Week 14,12/12/10,12:00 AM ET,Sun,12/12/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,NE,36.0,True,CHI,-3.0,38.0,-29.0,43.0
11,2010,RegularSeason,14,Week 14,12/12/10,12:00 AM ET,Sun,12/12/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,MIA,10.0,True,NYJ,5.5,39.0,-4.0,16.0
12,2010,RegularSeason,14,Week 14,12/12/10,12:00 AM ET,Sun,12/12/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,KC,0.0,False,LAC,9.0,45.5,31.0,31.0
13,2010,RegularSeason,14,Week 14,12/12/10,12:00 AM ET,Sun,12/12/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,PHI,30.0,True,DAL,-3.5,50.5,-3.0,57.0
14,2010,RegularSeason,14,Week 14,12/13/10,12:00 AM ET,Mon,12/13/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,NYG,21.0,True,MIN,-5.0,44.0,-18.0,24.0
15,2010,RegularSeason,14,Week 14,12/13/10,12:00 AM ET,Mon,12/13/10 @ 12:00 AM ET,7/27/2018 2:19:17 PM,F/OT,BAL,34.0,True,HOU,-3.0,46.0,-6.0,62.0
0,2011,RegularSeason,11,Week 11,11/17/11,12:00 AM ET,Thu,11/17/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,NYJ,13.0,False,DEN,-6.0,40.0,4.0,30.0
1,2011,RegularSeason,11,Week 11,11/20/11,12:00 AM ET,Sun,11/20/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,CIN,24.0,False,BAL,7.0,40.0,7.0,55.0
2,2011,RegularSeason,11,Week 11,11/20/11,12:00 AM ET,Sun,11/20/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,JAX,10.0,False,CLE,1.5,34.0,4.0,24.0
3,2011,RegularSeason,11,Week 11,11/20/11,12:00 AM ET,Sun,11/20/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,CAR,35.0,False,DET,6.5,47.5,14.0,84.0
4,2011,RegularSeason,11,Week 11,11/20/11,12:00 AM ET,Sun,11/20/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,TB,26.0,False,GB,13.5,48.5,9.0,61.0
5,2011,RegularSeason,11,Week 11,11/20/11,12:00 AM ET,Sun,11/20/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,BUF,8.0,False,MIA,3.0,43.5,27.0,43.0
6,2011,RegularSeason,11,Week 11,11/20/11,12:00 AM ET,Sun,11/20/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,LV,27.0,True,MIN,2.0,45.5,-6.0,48.0
7,2011,RegularSeason,11,Week 11,11/20/11,12:00 AM ET,Sun,11/20/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,F/OT,DAL,27.0,True,WAS,-7.5,42.0,-3.0,51.0
8,2011,RegularSeason,11,Week 11,11/20/11,12:00 AM ET,Sun,11/20/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,TEN,17.0,False,ATL,6.0,44.0,6.0,40.0
9,2011,RegularSeason,11,Week 11,11/20/11,12:00 AM ET,Sun,11/20/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,LAC,20.0,False,CHI,4.0,45.0,11.0,51.0
10,2011,RegularSeason,11,Week 11,11/20/11,12:00 AM ET,Sun,11/20/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,ARI,7.0,False,SF,10.0,41.0,16.0,30.0
11,2011,RegularSeason,11,Week 11,11/20/11,12:00 AM ET,Sun,11/20/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,SEA,24.0,True,LAR,3.0,40.0,-17.0,31.0
12,2011,RegularSeason,11,Week 11,11/20/11,12:00 AM ET,Sun,11/20/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,PHI,17.0,True,NYG,6.0,45.5,-7.0,27.0
13,2011,RegularSeason,11,Week 11,11/21/11,12:00 AM ET,Mon,11/21/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,KC,3.0,False,NE,16.5,46.5,31.0,37.0
0,2011,RegularSeason,3,Week 3,9/25/11,12:00 AM ET,Sun,9/25/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,JAX,10.0,False,CAR,3.5,43.0,6.0,26.0
1,2011,RegularSeason,3,Week 3,9/25/11,12:00 AM ET,Sun,9/25/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,SF,13.0,True,CIN,1.5,39.0,-5.0,21.0
2,2011,RegularSeason,3,Week 3,9/25/11,12:00 AM ET,Sun,9/25/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,MIA,16.0,False,CLE,-1.0,41.5,1.0,33.0
3,2011,RegularSeason,3,Week 3,9/25/11,12:00 AM ET,Sun,9/25/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,F/OT,DET,26.0,True,MIN,-3.0,44.5,-3.0,49.0
4,2011,RegularSeason,3,Week 3,9/25/11,12:00 AM ET,Sun,9/25/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,HOU,33.0,False,NO,3.5,51.0,7.0,73.0
5,2011,RegularSeason,3,Week 3,9/25/11,12:00 AM ET,Sun,9/25/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,NYG,29.0,True,PHI,8.0,47.0,-13.0,45.0
6,2011,RegularSeason,3,Week 3,9/25/11,12:00 AM ET,Sun,9/25/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,DEN,14.0,False,TEN,7.0,44.0,3.0,31.0
7,2011,RegularSeason,3,Week 3,9/25/11,12:00 AM ET,Sun,9/25/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,NE,31.0,False,BUF,-7.0,54.0,3.0,65.0
8,2011,RegularSeason,3,Week 3,9/25/11,12:00 AM ET,Sun,9/25/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,BAL,37.0,True,LAR,-5.5,42.0,-30.0,44.0
9,2011,RegularSeason,3,Week 3,9/25/11,12:00 AM ET,Sun,9/25/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,GB,27.0,True,CHI,-4.0,45.0,-10.0,44.0
10,2011,RegularSeason,3,Week 3,9/25/11,12:00 AM ET,Sun,9/25/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,ARI,10.0,False,SEA,-3.5,42.5,3.0,23.0
11,2011,RegularSeason,3,Week 3,9/25/11,12:00 AM ET,Sun,9/25/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,ATL,13.0,False,TB,1.0,45.0,3.0,29.0
12,2011,RegularSeason,3,Week 3,9/25/11,12:00 AM ET,Sun,9/25/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,NYJ,24.0,False,LV,-2.5,41.0,10.0,58.0
13,2011,RegularSeason,3,Week 3,9/25/11,12:00 AM ET,Sun,9/25/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,KC,17.0,False,LAC,14.0,44.5,3.0,37.0
14,2011,RegularSeason,3,Week 3,9/25/11,12:00 AM ET,Sun,9/25/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,PIT,23.0,True,IND,-11.0,39.5,-3.0,43.0
15,2011,RegularSeason,3,Week 3,9/26/11,12:00 AM ET,Mon,9/26/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,WAS,16.0,False,DAL,3.5,45.0,2.0,34.0
0,2011,RegularSeason,4,Week 4,10/2/11,12:00 AM ET,Sun,10/2/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,BUF,20.0,False,CIN,-3.0,43.0,3.0,43.0
1,2011,RegularSeason,4,Week 4,10/2/11,12:00 AM ET,Sun,10/2/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,TEN,31.0,True,CLE,1.0,38.0,-18.0,44.0
2,2011,RegularSeason,4,Week 4,10/2/11,12:00 AM ET,Sun,10/2/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,NO,23.0,True,JAX,-8.5,45.0,-13.0,33.0
3,2011,RegularSeason,4,Week 4,10/2/11,12:00 AM ET,Sun,10/2/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,PIT,10.0,False,HOU,4.0,46.0,7.0,27.0
4,2011,RegularSeason,4,Week 4,10/2/11,12:00 AM ET,Sun,10/2/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,DET,34.0,True,DAL,2.5,46.5,-4.0,64.0
5,2011,RegularSeason,4,Week 4,10/2/11,12:00 AM ET,Sun,10/2/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,MIN,17.0,False,KC,-3.0,40.0,5.0,39.0
6,2011,RegularSeason,4,Week 4,10/2/11,12:00 AM ET,Sun,10/2/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,SF,24.0,True,PHI,10.0,43.5,-1.0,47.0
7,2011,RegularSeason,4,Week 4,10/2/11,12:00 AM ET,Sun,10/2/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,WAS,17.0,True,LAR,-2.5,44.0,-7.0,27.0
8,2011,RegularSeason,4,Week 4,10/2/11,12:00 AM ET,Sun,10/2/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,CAR,29.0,False,CHI,6.5,42.0,5.0,63.0
9,2011,RegularSeason,4,Week 4,10/2/11,12:00 AM ET,Sun,10/2/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,ATL,30.0,True,SEA,-6.0,39.0,-2.0,58.0
10,2011,RegularSeason,4,Week 4,10/2/11,12:00 AM ET,Sun,10/2/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,DEN,23.0,False,GB,12.5,46.0,26.0,72.0
11,2011,RegularSeason,4,Week 4,10/2/11,12:00 AM ET,Sun,10/2/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,MIA,16.0,False,LAC,7.0,45.0,10.0,42.0
12,2011,RegularSeason,4,Week 4,10/2/11,12:00 AM ET,Sun,10/2/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,NE,31.0,True,LV,-6.0,55.5,-12.0,50.0
13,2011,RegularSeason,4,Week 4,10/2/11,12:00 AM ET,Sun,10/2/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,NYG,31.0,True,ARI,1.0,45.0,-4.0,58.0
14,2011,RegularSeason,4,Week 4,10/2/11,12:00 AM ET,Sun,10/2/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,NYJ,17.0,False,BAL,5.0,43.5,17.0,51.0
15,2011,RegularSeason,4,Week 4,10/3/11,12:00 AM ET,Mon,10/3/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,IND,17.0,False,TB,10.0,40.0,7.0,41.0
0,2011,RegularSeason,12,Week 12,11/24/11,12:00 AM ET,Thu,11/24/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,GB,27.0,True,DET,-4.0,55.5,-12.0,42.0
1,2011,RegularSeason,12,Week 12,11/24/11,12:00 AM ET,Thu,11/24/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,MIA,19.0,False,DAL,7.0,45.0,1.0,39.0
2,2011,RegularSeason,12,Week 12,11/24/11,12:00 AM ET,Thu,11/24/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,SF,6.0,False,BAL,3.5,40.0,10.0,22.0
3,2011,RegularSeason,12,Week 12,11/27/11,12:00 AM ET,Sun,11/27/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,MIN,14.0,False,ATL,10.0,44.0,10.0,38.0
4,2011,RegularSeason,12,Week 12,11/27/11,12:00 AM ET,Sun,11/27/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,CLE,20.0,False,CIN,6.5,38.0,3.0,43.0
5,2011,RegularSeason,12,Week 12,11/27/11,12:00 AM ET,Sun,11/27/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,CAR,27.0,True,IND,-3.5,46.0,-8.0,46.0
6,2011,RegularSeason,12,Week 12,11/27/11,12:00 AM ET,Sun,11/27/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,HOU,20.0,True,JAX,-6.0,37.0,-7.0,33.0
7,2011,RegularSeason,12,Week 12,11/27/11,12:00 AM ET,Sun,11/27/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,BUF,24.0,False,NYJ,9.5,42.5,4.0,52.0
8,2011,RegularSeason,12,Week 12,11/27/11,12:00 AM ET,Sun,11/27/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,ARI,23.0,True,LAR,1.5,39.5,-3.0,43.0
9,2011,RegularSeason,12,Week 12,11/27/11,12:00 AM ET,Sun,11/27/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,TB,17.0,False,TEN,3.5,44.0,6.0,40.0
10,2011,RegularSeason,12,Week 12,11/27/11,12:00 AM ET,Sun,11/27/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,CHI,20.0,False,LV,3.0,41.5,5.0,45.0
11,2011,RegularSeason,12,Week 12,11/27/11,12:00 AM ET,Sun,11/27/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,WAS,23.0,True,SEA,3.0,38.0,-6.0,40.0
12,2011,RegularSeason,12,Week 12,11/27/11,12:00 AM ET,Sun,11/27/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,NE,38.0,True,PHI,-3.0,50.5,-18.0,58.0
13,2011,RegularSeason,12,Week 12,11/27/11,12:00 AM ET,Sun,11/27/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,F/OT,DEN,16.0,True,LAC,5.0,42.0,-3.0,29.0
14,2011,RegularSeason,12,Week 12,11/27/11,12:00 AM ET,Sun,11/27/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,PIT,13.0,True,KC,-10.5,41.0,-4.0,22.0
15,2011,RegularSeason,12,Week 12,11/28/11,12:00 AM ET,Mon,11/28/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,NYG,24.0,False,NO,7.0,51.0,25.0,73.0
0,2011,RegularSeason,1,Week 1,9/8/11,12:00 AM ET,Thu,9/8/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,NO,34.0,False,GB,4.0,47.5,8.0,76.0
1,2011,RegularSeason,1,Week 1,9/11/11,12:00 AM ET,Sun,9/11/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,PIT,7.0,False,BAL,1.5,36.5,28.0,42.0
2,2011,RegularSeason,1,Week 1,9/11/11,12:00 AM ET,Sun,9/11/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,ATL,12.0,False,CHI,-1.5,41.0,18.0,42.0
3,2011,RegularSeason,1,Week 1,9/11/11,12:00 AM ET,Sun,9/11/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,CIN,27.0,True,CLE,6.5,36.0,-10.0,44.0
4,2011,RegularSeason,1,Week 1,9/11/11,12:00 AM ET,Sun,9/11/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,BUF,41.0,True,KC,4.0,40.0,-34.0,48.0
5,2011,RegularSeason,1,Week 1,9/11/11,12:00 AM ET,Sun,9/11/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,TEN,14.0,False,JAX,-1.0,37.5,2.0,30.0
6,2011,RegularSeason,1,Week 1,9/11/11,12:00 AM ET,Sun,9/11/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,IND,7.0,False,HOU,8.5,43.5,27.0,41.0
7,2011,RegularSeason,1,Week 1,9/11/11,12:00 AM ET,Sun,9/11/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,PHI,31.0,True,LAR,-4.0,44.5,-18.0,44.0
8,2011,RegularSeason,1,Week 1,9/11/11,12:00 AM ET,Sun,9/11/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,DET,27.0,True,TB,1.5,43.0,-7.0,47.0
9,2011,RegularSeason,1,Week 1,9/11/11,12:00 AM ET,Sun,9/11/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,MIN,17.0,False,LAC,9.0,42.5,7.0,41.0
10,2011,RegularSeason,1,Week 1,9/11/11,12:00 AM ET,Sun,9/11/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,SEA,17.0,False,SF,6.0,37.5,16.0,50.0
11,2011,RegularSeason,1,Week 1,9/11/11,12:00 AM ET,Sun,9/11/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,NYG,14.0,False,WAS,-2.5,40.0,14.0,42.0
12,2011,RegularSeason,1,Week 1,9/11/11,12:00 AM ET,Sun,9/11/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,CAR,21.0,False,ARI,7.0,37.5,7.0,49.0
13,2011,RegularSeason,1,Week 1,9/11/11,12:00 AM ET,Sun,9/11/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,DAL,24.0,False,NYJ,6.0,40.5,3.0,51.0
14,2011,RegularSeason,1,Week 1,9/12/11,12:00 AM ET,Mon,9/12/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,NE,38.0,True,MIA,-7.5,45.5,-14.0,62.0
15,2011,RegularSeason,1,Week 1,9/12/11,12:00 AM ET,Mon,9/12/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,LV,23.0,True,DEN,3.0,40.5,-3.0,43.0
0,2011,RegularSeason,5,Week 5,10/9/11,12:00 AM ET,Sun,10/9/11 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,NO,30.0,True,CAR,-6.5,51.5,-3.0,57.0
